filename,category,round1,round2,verdict
2024_interactive_rubric_generator_instructor_s_assessment_prompt.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2024_interactive_rubric_generator_instructor_s_assessment_prompt.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2024_iris_ai_driven_virtual_tutor_computer_science.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2024_iris_ai_driven_virtual_tutor_computer_science.pdf,E_ethics_policy,YES,NO,ROUND_1_ONLY
2024_iris_ai_driven_virtual_tutor_computer_science.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2024_kattis_vs_chatgpt_assessment_evaluation_programming_tasks.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2024_kattis_vs_chatgpt_assessment_evaluation_programming_tasks.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2024_kattis_vs_chatgpt_assessment_evaluation_programming_tasks.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2024_kattis_vs_chatgpt_assessment_evaluation_programming_tasks.pdf,E_ethics_policy,NO,YES,ROUND_2_ONLY
2024_kattis_vs_chatgpt_assessment_evaluation_programming_tasks.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2024_learners_contributors_redefining_bachelor_s_master_s.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2024_learners_contributors_redefining_bachelor_s_master_s.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2024_leveraging_genai_intelligent_tutoring_system_r_quantitative.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2024_leveraging_genai_intelligent_tutoring_system_r_quantitative.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2024_leveraging_generative_ai_assessing_student_reports_engineering.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2024_leveraging_video_presentation_coursework_enhance_engineering_education.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2024_leveraging_video_presentation_coursework_enhance_engineering_education.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2024_leveraging_video_presentation_coursework_enhance_engineering_education.pdf,E_ethics_policy,YES,NO,ROUND_1_ONLY
2024_leveraging_video_presentation_coursework_enhance_engineering_education.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2024_leveraging_video_presentation_coursework_enhance_engineering_education.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2024_live_session_gamification_prairielearn.pdf,F_perception_affect,NO,YES,ROUND_2_ONLY
2024_live_session_gamification_prairielearn.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2024_llm_generative_ai_students_exam_code_evaluation.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2024_llm_generative_ai_students_exam_code_evaluation.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2024_llm_generative_ai_students_exam_code_evaluation.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2024_llm_individual_contribution_summarization_software_projects.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2024_llm_individual_contribution_summarization_software_projects.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2024_mitigating_use_artificial_intelligence_student_assignments.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2024_mitigating_use_artificial_intelligence_student_assignments.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2024_more_robots_coming_large_multimodal_models_chatgpt.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2024_more_robots_coming_large_multimodal_models_chatgpt.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2024_multimodal_llms_graders_gui_design_course.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2024_multimodal_llms_graders_gui_design_course.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2024_navigating_cooked_data_framework_understanding_genai_s.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2024_navigating_cooked_data_framework_understanding_genai_s.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2024_navigating_cooked_data_framework_understanding_genai_s.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2024_navigating_cooked_data_framework_understanding_genai_s.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2024_navigating_dual_edges_ai_engineering_education_opportunities.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2024_navigating_dual_edges_ai_engineering_education_opportunities.pdf,B_authentic_assessment,NO,YES,ROUND_2_ONLY
2024_navigating_dual_edges_ai_engineering_education_opportunities.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2024_navigating_dual_edges_ai_engineering_education_opportunities.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2024_navigating_dual_edges_ai_engineering_education_opportunities.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2024_next_step_hint_generation_introductory_programming_large.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2024_next_step_hint_generation_introductory_programming_large.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2024_open_source_language_models_can_provide_feedback.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2024_open_source_language_models_can_provide_feedback.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2024_perceptions_engineering_college_instructors_students_generative_artificial.pdf,B_authentic_assessment,YES,NO,ROUND_1_ONLY
2024_perceptions_engineering_college_instructors_students_generative_artificial.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2024_performance_large_language_model_scoring_construction_management.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2024_performance_large_language_model_scoring_construction_management.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2024_performance_large_language_model_scoring_construction_management.pdf,F_perception_affect,NO,YES,ROUND_2_ONLY
2024_performance_large_language_model_scoring_construction_management.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2024_plagiarism_age_generative_ai_cheating_method_change.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2024_plagiarism_age_generative_ai_cheating_method_change.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2024_plagiarism_age_generative_ai_cheating_method_change.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2024_plagiarism_age_generative_ai_cheating_method_change.pdf,E_ethics_policy,YES,NO,ROUND_1_ONLY
2024_plagiarism_age_generative_ai_cheating_method_change.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2024_postgraduate_student_perspective_academic_misconduct_era_essay.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2024_potential_ai_electrical_electronic_engineering_education_review.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2024_potential_ai_electrical_electronic_engineering_education_review.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2024_potential_ai_electrical_electronic_engineering_education_review.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2024_potential_ai_electrical_electronic_engineering_education_review.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2024_promoting_ethical_use_generative_ai_education.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2024_promoting_ethical_use_generative_ai_education.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2024_prompt_engineering_personalized_assessment_formative_assessment_technical.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2024_prompting_comprehension_exploring_intersection_explain_plain_english.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2024_prompting_comprehension_exploring_intersection_explain_plain_english.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2024_prompting_comprehension_exploring_intersection_explain_plain_english.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2024_reshaping_engineering_technology_education_fostering_critical_thinking.pdf,B_authentic_assessment,YES,NO,ROUND_1_ONLY
2024_reshaping_engineering_technology_education_fostering_critical_thinking.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2024_reshaping_engineering_technology_education_fostering_critical_thinking.pdf,E_ethics_policy,NO,YES,ROUND_2_ONLY
2024_reshaping_engineering_technology_education_fostering_critical_thinking.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2024_scalable_automated_grading_leveraging_large_language_models.pdf,D_formative_adaptive,NO,YES,ROUND_2_ONLY
2024_scalable_automated_grading_leveraging_large_language_models.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2024_seeing_how_sausage_made_data_storytelling_means.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2024_semantic_similarity_search_source_code_plagiarism_detection.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2024_semantic_similarity_search_source_code_plagiarism_detection.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2024_semantic_similarity_search_source_code_plagiarism_detection.pdf,E_ethics_policy,NO,YES,ROUND_2_ONLY
2024_semantic_similarity_search_source_code_plagiarism_detection.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2024_sieving_coding_assignments_over_submissions_generated_ai.pdf,B_authentic_assessment,YES,NO,ROUND_1_ONLY
2024_sieving_coding_assignments_over_submissions_generated_ai.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2024_sieving_coding_assignments_over_submissions_generated_ai.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2024_students_perception_use_ai_detector_system_faculty.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2024_students_perception_use_ai_detector_system_faculty.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2024_students_perception_use_ai_tools_first_year.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2024_students_perception_use_ai_tools_first_year.pdf,E_ethics_policy,YES,NO,ROUND_1_ONLY
2024_students_perception_use_ai_tools_first_year.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2024_students_perceptions_intentions_regarding_chatgpt_usage_higher.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2024_students_perceptions_intentions_regarding_chatgpt_usage_higher.pdf,D_formative_adaptive,NO,YES,ROUND_2_ONLY
2024_students_perceptions_intentions_regarding_chatgpt_usage_higher.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2024_style_anomalies_can_suggest_cheating_cs1_programs.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2024_style_anomalies_can_suggest_cheating_cs1_programs.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2024_style_anomalies_can_suggest_cheating_cs1_programs.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2024_style_anomalies_can_suggest_cheating_cs1_programs.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2024_tackling_students_coding_assignments_llms.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2024_text_speech_user_interface_chatgpt.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2024_text_speech_user_interface_chatgpt.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2024_treequestion_assessing_conceptual_learning_outcomes_llm_generated.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2024_treequestion_assessing_conceptual_learning_outcomes_llm_generated.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2024_treequestion_assessing_conceptual_learning_outcomes_llm_generated.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2024_treequestion_assessing_conceptual_learning_outcomes_llm_generated.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2024_two_sides_same_coin_differing_approaches_generative.pdf,D_formative_adaptive,NO,YES,ROUND_2_ONLY
2024_two_sides_same_coin_differing_approaches_generative.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2024_unveiling_generative_ai_higher_education_insights_engineering.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2024_unveiling_generative_ai_higher_education_insights_engineering.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2024_use_ai_driven_code_generation_models_teaching.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2024_use_ai_driven_code_generation_models_teaching.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2024_use_chat_gpt_english_engineering_classes_students.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2024_use_chat_gpt_english_engineering_classes_students.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2024_use_chat_gpt_english_engineering_classes_students.pdf,D_formative_adaptive,NO,YES,ROUND_2_ONLY
2024_use_chat_gpt_english_engineering_classes_students.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2024_wip_faculty_perceptions_chatgpt_survey_engineering_education.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2024_wip_faculty_perceptions_chatgpt_survey_engineering_education.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2024_wip_post_assessment_processes_given_rise_generative.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2025__2561.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025__2561.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025__2563.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025__2563.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2025__2563.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025__2566.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025__2566.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025__2567.pdf,F_perception_affect,NO,YES,ROUND_2_ONLY
2025__2570.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025__2570.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025__2574.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025__2574.pdf,B_authentic_assessment,YES,NO,ROUND_1_ONLY
2025__2577.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025__2577.pdf,B_authentic_assessment,YES,NO,ROUND_1_ONLY
2025__2577.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025__2577.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025__2580.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025__2581.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025__2581.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025__2581.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025__2586.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025__2586.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025__2586.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2025__2586.pdf,E_ethics_policy,NO,YES,ROUND_2_ONLY
2025__2586.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025__2597.pdf,B_authentic_assessment,YES,NO,ROUND_1_ONLY
2025__2597.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025__2597.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025__2601.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2025__2601.pdf,F_perception_affect,NO,YES,ROUND_2_ONLY
2025__2601.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025__2602.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025__2602.pdf,E_ethics_policy,YES,NO,ROUND_1_ONLY
2025__2602.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025__2605.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025__2613.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025__2613.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025__2615.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025__2615.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025__2616.pdf,A_automated_grading,NO,YES,ROUND_2_ONLY
2025__2616.pdf,E_ethics_policy,NO,YES,ROUND_2_ONLY
2025__2616.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025__2617.pdf,B_authentic_assessment,NO,YES,ROUND_2_ONLY
2025__2617.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025__2617.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_accessibility_responsibility_use_generative_ai_ukrainian_students.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_accessibility_responsibility_use_generative_ai_ukrainian_students.pdf,D_formative_adaptive,NO,YES,ROUND_2_ONLY
2025_accessibility_responsibility_use_generative_ai_ukrainian_students.pdf,E_ethics_policy,NO,YES,ROUND_2_ONLY
2025_ace_up_your_sleeve_analysis_student_generative.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_ace_up_your_sleeve_analysis_student_generative.pdf,D_formative_adaptive,NO,YES,ROUND_2_ONLY
2025_ace_up_your_sleeve_analysis_student_generative.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_adapting_ai_innovative_approaches_homework_computer_science.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_adapting_ai_innovative_approaches_homework_computer_science.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_adoption_chatbots_higher_education_global_insights_recommendations.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_adoption_chatbots_higher_education_global_insights_recommendations.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_adoption_usage_perceptions_llm_generated_feedback_computer.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_adoption_usage_perceptions_llm_generated_feedback_computer.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_adoption_usage_perceptions_llm_generated_feedback_computer.pdf,E_ethics_policy,YES,NO,ROUND_1_ONLY
2025_adoption_usage_perceptions_llm_generated_feedback_computer.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_aduvia_multi_purpose_ai_powered_learning_management.pdf,E_ethics_policy,YES,NO,ROUND_1_ONLY
2025_aduvia_multi_purpose_ai_powered_learning_management.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_advancing_engineering_education_age_ai_through_innovative.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_advancing_engineering_education_age_ai_through_innovative.pdf,B_authentic_assessment,YES,NO,ROUND_1_ONLY
2025_advancing_engineering_education_age_ai_through_innovative.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_advancing_engineering_education_age_ai_through_innovative.pdf,E_ethics_policy,YES,NO,ROUND_1_ONLY
2025_advancing_engineering_education_age_ai_through_innovative.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_advancing_engineering_education_age_ai_through_innovative.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_advancing_self_directed_learning_stem_education_integrating.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_advancing_self_directed_learning_stem_education_integrating.pdf,E_ethics_policy,YES,NO,ROUND_1_ONLY
2025_advancing_self_directed_learning_stem_education_integrating.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_age_llms_dual_submission_homework_dead.pdf,A_automated_grading,NO,YES,ROUND_2_ONLY
2025_age_llms_dual_submission_homework_dead.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_agentic_ai_quiz_learning_system_enhancing_mcq.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_agentic_ai_quiz_learning_system_enhancing_mcq.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_ai_afact_designing_ai_assisted_formative_assessment.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_ai_assisted_assessment_dual_perspective_effective_usage.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_ai_assisted_assessment_dual_perspective_effective_usage.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2025_ai_assisted_assessment_dual_perspective_effective_usage.pdf,E_ethics_policy,YES,NO,ROUND_1_ONLY
2025_ai_assisted_assessment_dual_perspective_effective_usage.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_ai_assisted_assessment_dual_perspective_effective_usage.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_ai_driven_microelectronics_education_digital_twins_extended.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_ai_driven_microelectronics_education_digital_twins_extended.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_ai_driven_microelectronics_education_digital_twins_extended.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_ai_driven_tool_supporting_algorithmic_thinking_programming.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_ai_driven_tool_supporting_algorithmic_thinking_programming.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_ai_enabled_learner_centric_platform_reduce_cognitive.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_ai_enabled_learner_centric_platform_reduce_cognitive.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_ai_enabled_learner_centric_platform_reduce_cognitive.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_ai_enhanced_cybersecurity_executive_reporting_experiential_writing.pdf,B_authentic_assessment,YES,NO,ROUND_1_ONLY
2025_ai_enhanced_cybersecurity_executive_reporting_experiential_writing.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_ai_enhanced_cybersecurity_executive_reporting_experiential_writing.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_ai_hallucination_context_education_exploring_college_students.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_ai_hallucination_context_education_exploring_college_students.pdf,D_formative_adaptive,NO,YES,ROUND_2_ONLY
2025_ai_hallucination_context_education_exploring_college_students.pdf,E_ethics_policy,YES,NO,ROUND_1_ONLY
2025_ai_hallucination_context_education_exploring_college_students.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_ai_hallucination_context_education_exploring_college_students.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_ai_higher_education_initial_teacher_training_critical.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_ai_higher_education_initial_teacher_training_critical.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_ai_measurement_learning_challenge_assessment_opportunity_tutoring.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_ai_measurement_learning_challenge_assessment_opportunity_tutoring.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_ai_powered_answer_sheet_evaluator_ocr_large.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2025_ai_powered_answer_sheet_evaluator_ocr_large.pdf,E_ethics_policy,YES,NO,ROUND_1_ONLY
2025_ai_powered_answer_sheet_evaluator_ocr_large.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_ai_real_time_feedback_system_automated_assignment.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_ai_resilient_assessment_engineering_education_evaluating_student.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_ai_resilient_assessment_engineering_education_evaluating_student.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_ai_resilient_assessment_engineering_education_evaluating_student.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_ai_resilient_assessment_engineering_education_evaluating_student.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_ai_translation_quality_assessment_case_study_chatgpt.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_ai_translation_quality_assessment_case_study_chatgpt.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2025_ai_translation_quality_assessment_case_study_chatgpt.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_ales_platform_state_art_gap_analysis_academic.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_algorithmic_thinking_risk_exploring_llm_use_computer.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_algorithmic_thinking_risk_exploring_llm_use_computer.pdf,E_ethics_policy,YES,NO,ROUND_1_ONLY
2025_algorithmic_thinking_risk_exploring_llm_use_computer.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_all_roads_lead_chatgpt_how_generative_ai.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_all_roads_lead_chatgpt_how_generative_ai.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2025_all_roads_lead_chatgpt_how_generative_ai.pdf,E_ethics_policy,YES,NO,ROUND_1_ONLY
2025_all_roads_lead_chatgpt_how_generative_ai.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_analysis_ai_teacher_feedback_grading_students_activities.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_analysis_ai_teacher_feedback_grading_students_activities.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_analysis_generative_ai_policies_computing_course_syllabi.pdf,E_ethics_policy,YES,NO,ROUND_1_ONLY
2025_analysis_generative_ai_policies_computing_course_syllabi.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_analysis_generative_ai_policies_computing_course_syllabi.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_analyzing_impact_chatgpt_student_over_reliance_plagiarism.pdf,B_authentic_assessment,YES,NO,ROUND_1_ONLY
2025_analyzing_impact_chatgpt_student_over_reliance_plagiarism.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_analyzing_impact_chatgpt_student_over_reliance_plagiarism.pdf,E_ethics_policy,YES,NO,ROUND_1_ONLY
2025_analyzing_impact_chatgpt_student_over_reliance_plagiarism.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_analyzing_impact_chatgpt_student_over_reliance_plagiarism.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_anti_cheating_online_exam_through_hand_gesture.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_anti_cheating_online_exam_through_hand_gesture.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_applying_large_language_models_enhance_assessment_java.pdf,C_academic_integrity,NO,YES,ROUND_2_ONLY
2025_applying_large_language_models_enhance_assessment_java.pdf,D_formative_adaptive,YES,NO,ROUND_1_ONLY
2025_applying_large_language_models_enhance_assessment_java.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_arab_efl_students_engagement_prompt_engineered_ai.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_arab_efl_students_engagement_prompt_engineered_ai.pdf,E_ethics_policy,YES,NO,ROUND_1_ONLY
2025_arab_efl_students_engagement_prompt_engineered_ai.pdf,F_perception_affect,NO,YES,ROUND_2_ONLY
2025_arab_efl_students_engagement_prompt_engineered_ai.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_artificial_intelligence_adoption_higher_education_nigeria.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_artificial_intelligence_adoption_higher_education_nigeria.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_artificial_intelligence_adoption_higher_education_nigeria.pdf,E_ethics_policy,YES,NO,ROUND_1_ONLY
2025_artificial_intelligence_adoption_higher_education_nigeria.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_artificial_intelligence_support_tool_teaching_programming_future.pdf,A_automated_grading,YES,NO,ROUND_1_ONLY
2025_artificial_intelligence_support_tool_teaching_programming_future.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_artificial_intelligence_support_tool_teaching_programming_future.pdf,G_review_methodology,YES,NO,ROUND_1_ONLY
2025_assessing_impact_use_generative_ai_developing_assessment.pdf,B_authentic_assessment,YES,NO,ROUND_1_ONLY
2025_assessing_impact_use_generative_ai_developing_assessment.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
2025_assessing_student_readiness_perceptions_chatgpt_learning_case.pdf,C_academic_integrity,YES,NO,ROUND_1_ONLY
2025_assessing_student_readiness_perceptions_chatgpt_learning_case.pdf,F_perception_affect,YES,NO,ROUND_1_ONLY
