filename,status,pages,words
2025_generative_ai_assessment_feedback_generation_higher_education.pdf,ok,11,9716
2025_conceptualizing_authenticity_generative_ai_driven_e_learning.pdf,ok,8,7029
2025_board_90_wip_evaluating_programming_skills_age.pdf,ok,7,2495
2025_perceptions_adoption_generative_ai_tools_among_undergraduate.pdf,ok,6,4647
2025_analyzing_impact_chatgpt_student_over_reliance_plagiarism.pdf,ok,7,5443
2025_leveraging_llms_student_assessment_generation_engineering_education.pdf,ok,8,5939
2025_ai_enabled_learner_centric_platform_reduce_cognitive.pdf,ok,8,6289
2025_lecturer_training_generative_ai_higher_education_pilot.pdf,ok,4,3219
2025_semantic_similarity_detection_ai_generated_academic_content.pdf,ok,5,3351
2025_ireflect_enhancing_reflective_learning_llms_study_automated.pdf,ok,6,2494
2025_transforming_education_ai_concise_overview.pdf,ok,6,4813
2024_evaluating_chatgpt_s_performance_euus_ehealth_work.pdf,ok,2,619
2025_empirical_study_enhancement_english_writing_skills_among.pdf,ok,4,3313
2025_wip_guiding_not_giving_analyzing_effectiveness_guided.pdf,ok,5,4382
2025_ai_powered_answer_sheet_evaluator_ocr_large.pdf,ok,6,3630
2024_interactive_rubric_generator_instructor_s_assessment_prompt.pdf,ok,9,6081
2025_rag_sliitbot_sri_lankan_universities_develop_ai.pdf,ok,6,4331
2024_college_exam_grader_llm_ai_models.pdf,ok,8,6687
2025_harnessing_generative_ai_wave_fair_diverse_higher.pdf,ok,9,5801
2025_ai_driven_tool_supporting_algorithmic_thinking_programming.pdf,ok,5,3790
2025_exploring_ethical_use_ai_technologies_applications_academic.pdf,ok,4,3379
2025_exploring_capability_generative_ai_engineering_lab_report.pdf,ok,24,7713
2025_leveraging_llm_gai_agents_authentic_assessment_competency.pdf,ok,8,5831
2025_prompt_engineering_large_language_models_healthcare_decision.pdf,ok,5,3421
2025_role_ai_transforming_education_systematic_review_trends.pdf,ok,6,5360
2025_aduvia_multi_purpose_ai_powered_learning_management.pdf,ok,4,2962
2024_evaluating_transforming_you_your_colleagues_assessments_age.pdf,ok,7,2290
2025_incorporating_ai_structural_engineering_computer_lab.pdf,ok,21,7394
2024_enhancing_performance_factor_analysis_through_skill_profile.pdf,ok,19,14162
2024_gauging_capability_artificial_intelligence_chatbot_tools_answer.pdf,ok,7,4959
2025_development_responsible_attitudes_ai_generated_results_among.pdf,ok,5,4002
2025_permitting_genai_use_assessments_introductory_programming_course.pdf,ok,5,3740
2025_leveraging_large_language_models_assist_teachers_code.pdf,ok,40,34861
2025_creating_ai_personas_educational_settings_prepared4ed_approach.pdf,ok,8,2226
2023_addressing_academic_misconduct_age_chatgpt_strategies_solutions.pdf,ok,7,5282
2024_potential_ai_electrical_electronic_engineering_education_review.pdf,ok,6,4774
2025_wip_developing_generative_ai_literacy_module_engineering.pdf,ok,5,3786
2025_perceived_risk_generative_ai_adoption_initial_teacher.pdf,ok,8,5139
2025_navigating_ai_adoption_challenges_suggested_solutions_college.pdf,ok,7,5805
2025_enhancing_inquiry_learning_human_factors_engineering_generative.pdf,missing,0,0
2025_understanding_student_cheating_generative_ai_through_lens.pdf,ok,6,5433
2024_enhancing_llm_feedback_insights_intelligent_tutoring_systems.pdf,ok,14,5133
2025_systematic_literature_review_large_language_models_applications.pdf,ok,12,8278
2024_llm_generative_ai_students_exam_code_evaluation.pdf,ok,6,5192
2025_enhancing_teaching_quality_through_llm_experimental_study.pdf,ok,7,5146
2024_leveraging_generative_ai_assessing_student_reports_engineering.pdf,ok,11,3200
2024_evalquiz_llm_automated_generation_self_assessment_quizzes.pdf,ok,12,4802
2025_understanding_potential_benefits_genai_educational_institutions.pdf,ok,18,9268
2024_beyond_scores_modular_rag_system_automatic_short.pdf,ok,15,8261
2024_applications_implication_generative_ai_non_stem_disciplines.pdf,ok,10,9
2024_impact_aigc_modern_education_transforming_learning_teaching.pdf,ok,6,4971
2025_age_llms_dual_submission_homework_dead.pdf,ok,11,3063
2025_explaining_computer_enhancing_student_assessment_programming_simulating.pdf,missing,0,0
2023_my_ai_wants_know_if_will_exam.pdf,ok,8,6748
2025_exploring_ethical_awareness_learning_impact_study_use.pdf,ok,5,4041
2025_enhancing_image_text_multiple_choice_exam_design.pdf,ok,19,7546
2025_assessing_impact_use_generative_ai_developing_assessment.pdf,ok,46,17735
2024_grading_documentation_machine_learning.pdf,ok,14,4734
2025_litterbox_teaching_assistant_chatbot_computer_organization_architecture.pdf,ok,9,5198
2025_global_educator_typologies_chatgpt_adoption_data_driven.pdf,ok,6,4647
2024_exploring_explainability_transparency_automated_essay_scoring_systems.pdf,ok,30,20369
2025_ai_afact_designing_ai_assisted_formative_assessment.pdf,ok,8,4976
2025_ai_higher_education_initial_teacher_training_critical.pdf,ok,8,6485
2025_research_retrieval_augmented_architecture_design_implications_generative.pdf,ok,9,5634
2025_pyevalai_open_source_tutor_loop_system_ai.pdf,ok,8,5485
2025_comparison_claude_sonnet_opus_chatgpt_gpt_4.pdf,ok,6,3544
2025_help_hype_exploring_llm_chatbots_self_regulated.pdf,ok,21,9760
2025_developing_human_experience_experts_design_educations_process.pdf,missing,0,0
2025_rubra_agentic_ai_system_automatic_short_answer.pdf,ok,6,3992
2025_preliminary_evaluation_llm_system_grading_providing_feedback.pdf,ok,29,13599
2025_evaluating_source_code_embeddings_llms_educational_downstream.pdf,ok,9,6461
2025_ai_real_time_feedback_system_automated_assignment.pdf,ok,9,6316
2025_automated_grading_engineering_statics_assignments_large_language.pdf,ok,10,3464
2024_generative_ai_support_pk_12_teaching_learning.pdf,ok,2,1305
2025_large_language_models_graduate_information_science_education.pdf,ok,5,3443
2025_wip_ai_virtual_assistant_supporting_large_engineering.pdf,ok,5,4663
2025_do_more_less_five_years_teaching_short.pdf,ok,8,6874
2024_effective_generative_ai_implementation_developing_country_universities.pdf,ok,4,2570
2025_wip_effectiveness_rubric_llm_feedback_programming_assessments.pdf,ok,7,2665
2025_can_llm_pass_cs1_course.pdf,ok,6,3582
2025_llm_contribution_summarization_software_projects.pdf,ok,8,6520
2025_intellectus_ai_model_enhance_student_cognitive_performance.pdf,ok,6,4385
2025_engineering_students_emotional_engagement_generative_ai_learning.pdf,ok,6,4398
2025_automated_diagram_evaluation_stem_education_review_current.pdf,ok,6,4118
2024_learners_contributors_redefining_bachelor_s_master_s.pdf,ok,5,2461
2023_analysis_plagiarism_chatgpt_domain_specific_exams.pdf,ok,8,6552
2025_adoption_usage_perceptions_llm_generated_feedback_computer.pdf,ok,9,7814
2025_navigating_new_landscape_conceptual_model_project_assessment.pdf,ok,9,6564
2025_ai_resilient_assessment_engineering_education_evaluating_student.pdf,ok,8,6349
2026_innovative_generative_ai_resistant_assessment_methods_engineering.pdf,ok,5,4622
2025_leveraging_integration_generative_ai_computational_intelligence_computer.pdf,ok,8,5791
2024_text_speech_user_interface_chatgpt.pdf,ok,5,3386
2025_generative_ai_engineering_computing_education_scoping_review.pdf,ok,22,13050
2026_explainable_artificial_intelligence_methods_improve_knowledge_assessment.pdf,ok,4,3383
2024_leveraging_video_presentation_coursework_enhance_engineering_education.pdf,ok,9,7861
2024_two_sides_same_coin_differing_approaches_generative.pdf,ok,9,8664
2025_teacher_ai_collaboration_hybrid_framework_streamlining_verbal.pdf,ok,6,4959
2026_aaec_framework_bridging_authentic_assessment_accreditation_engineering.pdf,ok,6,5180
2025_stem_faculty_perspectives_assessment_design_era_generative.pdf,ok,6,5861
2025_students_perceptions_use_generative_ai_enhancing_teaching.pdf,ok,17,13607
2026_practical_solutions_integrating_generative_ai_modern_engineering.pdf,ok,6,4793
2026_responsible_use_generative_ai_context_capstone_electrical.pdf,ok,5,4129
2023_student_mastery_ai_deception_analyzing_chatgpt_s.pdf,ok,7,4733
2025_electrical_computer_engineering_freshmen_generative_ai_awareness.pdf,ok,8,6425
2025_reform_higher_education_era_ai_large_models.pdf,ok,5,3865
2025_impact_generative_artificial_intelligence_software_engineering_education.pdf,ok,9,6830
2026_ai_co_reviewer_evaluating_trust_usefulness_generative.pdf,ok,6,4399
2026_first_steps_automated_grading_handwritten_short_answers.pdf,ok,4,2642
2025_use_chatgpt_assessment_feedback_complex_programming_assessment.pdf,ok,6,4630
2025_comparative_analysis_ai_literacy_adoption_among_engineering.pdf,ok,6,4537
2025_how_do_engineering_students_view_use_generative.pdf,ok,6,5142
2025_harnessing_generative_ai_pedagogical_innovation_higher_education.pdf,ok,6,4555
2025_detecting_large_language_models_exam_essays.pdf,ok,6,5410
2026_influence_ai_use_policies_student_performance_ethical.pdf,ok,6,4206
2025_impact_chatbots_students_reflective_thinking_introductory_programming.pdf,ok,10,8181
2026_can_design_ai_resilient_programming_assessments_reflections.pdf,ok,6,4424
2025_stepgrade_grading_programming_assignments_context_aware_llms.pdf,ok,6,5839
2025_wip_protect_framework_preserving_project_learning_integrity.pdf,ok,5,3836
2025_enhancing_automated_assignment_assessment_higher_education_cnnbilstm.pdf,ok,6,4367
2025_how_students_use_generative_ai_insights_conversation.pdf,ok,7,5676
2024_evaluating_impact_unrestricted_genai_usage_experiential_learning.pdf,ok,7,4175
2023_recommendations_create_programming_exercises_overcome_chatgpt.pdf,ok,5,4495
2025_how_automate_feedback_diagrammatic_reasoning_relevant_degree.pdf,ok,10,8312
2025_mesa_model_evaluating_subjective_answers_ai.pdf,ok,6,4271
2024_evaluating_large_language_model_accuracy_structured_academic.pdf,ok,7,4773
2024_assessing_ai_detectors_identifying_ai_generated_code.pdf,ok,11,9067
2024_generative_artificial_intelligence_tools_software_engineering_courses.pdf,ok,2,1018
2025_bibliometric_exposition_review_leveraging_llms_programming_education.pdf,ok,30,21072
2025_anti_cheating_online_exam_through_hand_gesture.pdf,ok,6,5119
2025_unethical_academic_practices_through_ethical_tools.pdf,ok,6,5506
2025_agentic_ai_quiz_learning_system_enhancing_mcq.pdf,ok,8,5990
2025_enhancing_professional_development_engineering_students_through_ai.pdf,ok,9,6559
2025_panel_name_artificial_intelligence_engineering_computing_education.pdf,ok,3,1196
2024_iris_ai_driven_virtual_tutor_computer_science.pdf,ok,7,6404
2024_open_source_language_models_can_provide_feedback.pdf,ok,7,6895
2025_all_roads_lead_chatgpt_how_generative_ai.pdf,ok,7,7263
2026_generative_ai_empowering_college_english_classroom_research.pdf,ok,7,4295
2024_automating_human_tutor_style_programming_feedback_leveraging.pdf,ok,12,9948
2024_promoting_ethical_use_generative_ai_education.pdf,ok,6,3933
2025_codelens_generative_ai_framework_automated_feedback_sql.pdf,ok,6,5410
2024_generative_ai_cs_education_literature_review_through.pdf,ok,6,5168
2024_reacting_generative_ai_insights_student_faculty_discussions.pdf,ok,11,9904
2024_plagiarism_age_generative_ai_cheating_method_change.pdf,ok,11,9114
2026_ai_supported_333_teaching_framework_generative_models.pdf,ok,8,5211
2024_generative_ai_enhanced_academic_writing_stakeholder_centric.pdf,ok,7,5537
2024_feedback_feedback_comparing_classic_natural_language_processing.pdf,ok,11,9645
2026_you_re_not_learning_layered_formative_intervention.pdf,ok,7,6887
2026_detecting_ai_generated_code_introductory_programming_courses.pdf,ok,7,5151
2026_programming_challenges_perceptions_study_separate_groups_before.pdf,ok,29,16729
2025_critical_approach_chatgpt_experience_sql_learning.pdf,ok,7,5199
2024_cs1_llm_integrating_llms_cs1_instruction.pdf,ok,7,6403
2025_fostering_responsible_ai_use_through_negative_expertise.pdf,ok,7,6530
2025_chatgpt_introductory_programming_counterbalanced_evaluation_code_quality.pdf,ok,7,6106
2025_undergraduate_cybersecurity_redesign_genai_era_beyond_authentic.pdf,ok,5,3687
2026_stop_grading_artifact_traceability_new_core_assessment.pdf,ok,8,6521
2025_counting_trees_forest_evaluating_prompt_segmentation_classifying.pdf,ok,7,5706
2024_navigating_cooked_data_framework_understanding_genai_s.pdf,ok,6,4573
2026_closing_loop_instructor_loop_ai_assistance_system.pdf,ok,7,6313
2026_aligning_small_language_models_programming_feedback_scalable.pdf,ok,7,6960
2023_exploring_role_chatgpt_education_applications_challenges.pdf,ok,6,4757
2024_semantic_similarity_search_source_code_plagiarism_detection.pdf,ok,7,6308
2025_evaluating_ai_models_autograding_explain_plain_english.pdf,ok,29,15175
2025_enhancing_marked_peer_feedback_functionality_llm_support.pdf,ok,7,6565
2023_understanding_geospatial_skills_chatgpt_taking_geographic_information.pdf,ok,10,9302
2026_authentic_teaching_assessment_simulation_off_shoring_project.pdf,ok,7,4624
2026_transforming_university_assessments_ai_era_innovative_solutions.pdf,ok,7,4569
2025_opportunities_large_language_models_programming_process_data.pdf,ok,9,9407
2024_combining_llm_generated_test_feedback_mooc_programming.pdf,ok,11,7872
2026_you_don_t_need_data_center_explain.pdf,ok,7,6644
2026_evaluating_assessment_practices_team_computing_capstone_projects.pdf,ok,36,29212
2025_evaluating_gpt_use_k_12_block_cs.pdf,ok,7,5981
2024_sieving_coding_assignments_over_submissions_generated_ai.pdf,ok,11,8353
2024_tackling_students_coding_assignments_llms.pdf,ok,8,6982
2024_style_anomalies_can_suggest_cheating_cs1_programs.pdf,ok,7,5992
2026_code_rubrics_multimodal_evaluation_llm_systems_automated.pdf,ok,12,7901
2024_next_step_hint_generation_introductory_programming_large.pdf,ok,10,8919
2025_detecting_ai_generated_pseudocode_high_school_online.pdf,ok,7,6450
2024_treequestion_assessing_conceptual_learning_outcomes_llm_generated.pdf,ok,29,14226
2026_grade_like_human_rethinking_automated_assessment_large.pdf,ok,8,6835
2026_generative_artificial_intelligence_empowering_higher_education_current.pdf,ok,8,4465
2024_students_perceptions_intentions_regarding_chatgpt_usage_higher.pdf,ok,6,5145
2024_automated_detection_ai_obfuscated_plagiarism_modeling_assignments.pdf,ok,12,11346
2025_probing_unknown_exploring_student_interactions_probeable_problems.pdf,ok,7,6795
2023_ban_till_understand_resistance_futile_how_university.pdf,ok,16,17342
2024_use_ai_driven_code_generation_models_teaching.pdf,ok,12,7959
2024_exploring_potential_large_language_models_grading_tool.pdf,ok,7,4780
2024_grading_programming_assignments_summarization.pdf,ok,6,4380
2024_ai_teaches_art_elegant_coding_timely_fair.pdf,ok,7,5672
2025_genai_context_african_universities_crisis_tertiary_education.pdf,ok,11,7253
2024_students_perception_use_ai_detector_system_faculty.pdf,ok,6,5280
2026_open_ended_structured_question_assessment_human_llm.pdf,ok,21,16139
2023_can_generative_pre_trained_transformers_gpt_pass.pdf,ok,7,6550
2025_english_composition_image_automatic_scoring_multi_modal.pdf,ok,8,5440
2022_automatic_generation_programming_exercises_code_explanations_large.pdf,ok,17,16812
2026_fine_grained_rubric_aware_automated_scoring_programming.pdf,ok,5,2554
2026_between_evaluation_facilitation_teaching_assistants_challenges_hci.pdf,ok,6,5187
2025_navigating_landscape_automated_feedback_generation_techniques_programming.pdf,ok,29,16859
2023_chatgpt_next_generation_science_learning.pdf,ok,5,2818
2024_development_chatbots_connected_learning_management_systems_support.pdf,ok,5,4011
2024_prompting_comprehension_exploring_intersection_explain_plain_english.pdf,ok,12,10598
2024_seeing_how_sausage_made_data_storytelling_means.pdf,ok,6,6297
2026_bot_prof_comparing_characteristics_ai_generated_instructor.pdf,ok,10,9128
2026_annotategpt_designing_humanai_collaboration_pen_document_annotation.pdf,ok,25,14412
2025_how_adding_metacognitive_requirements_support_ai_feedback.pdf,ok,12,10387
2025_ai_driven_microelectronics_education_digital_twins_extended.pdf,ok,6,4761
2026_evaluating_austrian_level_german_essays_large_language.pdf,ok,8,6313
2026_application_status_improvement_suggestions_genai_china_s.pdf,ok,7,5233
2025_integrating_generative_ai_engineering_education_case_study.pdf,ok,16,12315
2023_modernizing_engineering_education_2023_minimizing_academic_honesty_2456.pdf,missing,0,0
2026_benchmarking_ai_models_grading_cs_assignments_across.pdf,ok,20,7184
2025_generating_distractors_code_completion_problems_can_llm.pdf,ok,8,6242
2025_teaching_generative_ai_ethical_human_ai_co.pdf,ok,6,2769
2024_perceptions_engineering_college_instructors_students_generative_artificial.pdf,ok,16,7159
2024_characterizing_computing_students_use_generative_ai.pdf,ok,24,7059
2025_mislec4edu_ai_enabled_platform_asynchronous_personalized_learning.pdf,ok,9,3754
2024_impacts_generative_ai_engineering_product_design_students.pdf,ok,6,3014
2024_faculty_perspectives_undergraduate_use_generative_artificial_intelligence.pdf,ok,8,3513
2025_automatic_generation_test_tasks_chatgpt_api.pdf,ok,9,3488
2024_board_48_perceptions_chatgpt_engineering_education_2022.pdf,ok,8,3094
2024_students_perception_use_ai_tools_first_year.pdf,ok,11,4514
2024_generative_ai_graduate_level_capstone_course_design.pdf,ok,20,7960
2024_evaluation_utilization_generative_artificial_intelligence_tools_among.pdf,ok,19,8096
2024_evaluating_chatgpt_s_efficacy_qualitative_analysis_engineering.pdf,ok,16,6780
2024_examining_students_beliefs_use_chatgpt_engineering.pdf,ok,20,9274
2024_scalable_automated_grading_leveraging_large_language_models.pdf,ok,40,34861
2025_secure_local_generative_ai_coding_assistant_cdio.pdf,ok,13,10796
2023_pushing_ethics_assessment_forward_engineering_nlp_assisted.pdf,ok,18,7238
2025_task_design_assessment_strategies_ai_influenced_education.pdf,ok,72,39126
2025_transformation_higher_education_ecosystem_context_artificial_intelligence.pdf,ok,13,6533
2025_innovative_pedagogy_framework_learning_personalisation_learning_experience.pdf,ok,14,6821
2024_ethical_use_generative_ai_engineering_assessing_students.pdf,ok,13,5333
2024_reshaping_engineering_technology_education_fostering_critical_thinking.pdf,ok,13,5208
2025_application_provide_optimal_solution_systematic_grading_autonomous.pdf,missing,0,0
2025_treachery_deceit_detecting_dissuading_ai_cheating.pdf,ok,21,7647
2024_mitigating_use_artificial_intelligence_student_assignments.pdf,ok,9,3451
2026_.pdf,ok,23,11294
2025_integrating_peer_assessment_cycle_chatgpt_stem_education.pdf,ok,19,12544
2025__2561.pdf,ok,25,10892
2026__2562.pdf,ok,14,5165
2025__2563.pdf,ok,31,20776
2026__2565.pdf,ok,21,12360
2025__2566.pdf,ok,31,11698
2025__2567.pdf,ok,11,5421
2025__2570.pdf,ok,25,11777
2026__2571.pdf,ok,15,5499
2026__2572.pdf,ok,27,12070
2025__2574.pdf,ok,36,15213
2025__2577.pdf,ok,40,16280
2026__2579.pdf,ok,29,7291
2025__2580.pdf,ok,15,5967
2025__2581.pdf,ok,13,4832
2024_.pdf,ok,15,12475
2025__2586.pdf,ok,34,14571
2024__2590.pdf,ok,14,8348
2024__2591.pdf,ok,27,7509
2024__2592.pdf,ok,13,6243
2024__2595.pdf,ok,14,5413
2025__2597.pdf,ok,24,10799
2024__2598.pdf,ok,13,6255
2024__2599.pdf,ok,33,15279
2025__2601.pdf,ok,21,5983
2025__2602.pdf,ok,40,18058
2024__2604.pdf,ok,21,9803
2025__2605.pdf,ok,29,16859
2023_.pdf,ok,57,27761
2024__2609.pdf,ok,32,17618
2025__2613.pdf,ok,30,13384
2023__2614.pdf,ok,24,16246
2025__2615.pdf,ok,54,20259
2025__2616.pdf,ok,30,15790
2025__2617.pdf,ok,28,12421
2023__2623.pdf,ok,26,12560
